CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,Segment,Cluster
15444,10,2,1411.21,5,3,4,534,12,Loyal Customers,3
15445,265,1,113.5,1,1,1,111,3,Lost Customers,1
15447,331,1,155.17,1,1,1,111,3,Lost Customers,1
15448,313,1,494.64,1,1,3,113,5,About To Sleep,1
15449,27,3,974.52,4,3,4,434,11,Loyal Customers,3
15450,31,1,429.84,4,1,2,412,7,New Customers,2
15452,30,3,528.48,4,3,3,433,10,Loyal Customers,3
15453,2,7,1371.77,5,5,4,554,14,Champions,0
15454,363,1,179.1,1,1,1,111,3,Lost Customers,1
15456,284,3,434.59000000000003,1,3,2,132,6,About To Sleep,1
15457,263,1,237.07,1,1,1,111,3,Lost Customers,1
15458,26,1,161.64,4,1,1,411,6,New Customers,2
15460,355,1,214.26,1,1,1,111,3,Lost Customers,1
15462,95,3,234.6,2,3,1,231,6,At Risk,1
15463,30,1,126.14,4,1,1,411,6,New Customers,2
15464,339,1,1044.65,1,1,4,114,6,About To Sleep,1
15465,20,18,7354.62,4,5,5,455,14,Champions,0
15466,86,1,334.53,2,1,2,212,5,Lost Customers,1
15467,10,3,524.88,5,3,3,533,11,Loyal Customers,2
15468,52,2,467.51,3,3,2,332,8,Loyal Customers,2
15469,51,2,538.55,3,3,3,333,9,Loyal Customers,2
15471,3,1,454.48,5,1,2,512,8,New Customers,2
15472,114,1,371.56,2,1,2,212,5,Lost Customers,1
15473,15,7,1771.2,4,5,4,454,13,Champions,0
15475,78,1,454.10999999999996,2,1,2,212,5,Lost Customers,1
15478,41,2,1399.92,3,3,4,334,10,Loyal Customers,3
15480,117,1,905.5,2,1,3,213,6,About To Sleep,1
15482,16,12,10879.76,4,5,5,455,14,Champions,0
15483,162,4,225.26,2,4,1,241,7,At Risk,1
15484,2,4,3590.41,5,4,5,545,14,Champions,0
15485,31,3,2564.5,4,3,5,435,12,Loyal Customers,3
15488,93,1,91.32000000000001,2,1,1,211,4,Lost Customers,1
15489,23,3,1134.28,4,3,4,434,11,Loyal Customers,3
15491,96,6,3100.09,2,5,5,255,12,At Risk,3
15492,29,2,659.4599999999999,4,3,3,433,10,Loyal Customers,2
15493,33,5,1953.41,4,4,4,444,12,Champions,3
15494,22,2,1280.58,4,3,4,434,11,Loyal Customers,3
15497,18,2,1262.2,4,3,4,434,11,Loyal Customers,3
15498,3,27,13316.4,5,5,5,555,15,Champions,0
15500,9,4,1131.56,5,4,4,544,13,Champions,3
15502,16,12,10384.93,4,5,5,455,14,Champions,0
15503,363,1,141.04,1,1,1,111,3,Lost Customers,1
15504,82,1,52.83,2,1,1,211,4,Lost Customers,1
15505,53,5,3610.96,3,4,5,345,12,Loyal Customers,3
15506,23,3,972.08,4,3,4,434,11,Loyal Customers,3
15507,172,1,475.86,2,1,2,212,5,Lost Customers,1
15508,190,6,1000.27,1,5,4,154,10,Cannot Lose Them,3
15510,331,1,250.0,1,1,2,112,4,Lost Customers,1
15511,12,5,900.53,5,4,3,543,12,Loyal Customers,3
15512,156,2,121.0,2,3,1,231,6,At Risk,1
15513,34,19,14758.220000000001,3,5,5,355,13,Loyal Customers,0
15514,13,11,4023.7200000000003,5,5,5,555,15,Champions,0
15516,45,3,62.43,3,3,1,331,7,Loyal Customers,2
15517,234,1,267.03,1,1,2,112,4,Lost Customers,1
15518,65,8,1921.55,3,5,4,354,12,Loyal Customers,3
15520,2,1,343.5,5,1,2,512,8,New Customers,2
15521,41,8,3000.2,3,5,5,355,13,Loyal Customers,3
15522,33,2,397.99,4,3,2,432,9,Loyal Customers,2
15523,85,1,412.01000000000005,2,1,2,212,5,Lost Customers,1
15524,25,1,440.0,4,1,2,412,7,New Customers,2
15525,3,3,734.37,5,3,3,533,11,Loyal Customers,2
15526,34,2,148.44,3,3,1,331,7,Loyal Customers,2
15527,19,8,2428.53,4,5,5,455,14,Champions,0
15528,255,1,229.33,1,1,1,111,3,Lost Customers,1
15529,23,11,3962.6,4,5,5,455,14,Champions,0
15530,22,4,1497.31,4,4,4,444,12,Champions,3
15531,9,2,1972.39,5,3,4,534,12,Loyal Customers,3
15532,26,4,1564.73,4,4,4,444,12,Champions,3
15533,20,3,807.57,4,3,3,433,10,Loyal Customers,3
15535,174,4,502.9,2,4,3,243,9,At Risk,1
15537,164,1,110.92,2,1,1,211,4,Lost Customers,1
15539,8,1,538.46,5,1,3,513,9,New Customers,2
15540,12,1,213.3,5,1,1,511,7,New Customers,2
15541,115,1,85.13000000000001,2,1,1,211,4,Lost Customers,1
15543,289,1,127.86,1,1,1,111,3,Lost Customers,1
15544,10,9,3546.71,5,5,5,555,15,Champions,0
15545,55,2,288.96999999999997,3,3,2,332,8,Loyal Customers,2
15547,8,14,4910.6,5,5,5,555,15,Champions,0
15549,78,3,1681.46,2,3,4,234,9,At Risk,3
15550,5,4,575.63,5,4,3,543,12,Loyal Customers,3
15551,37,1,436.06,3,1,2,312,6,Potential Loyalists,2
15552,218,1,90.12,1,1,1,111,3,Lost Customers,1
15553,61,1,428.93,3,1,2,312,6,Potential Loyalists,2
15554,278,1,217.2,1,1,1,111,3,Lost Customers,1
15555,13,16,4794.86,5,5,5,555,15,Champions,0
15556,25,1,279.77,4,1,2,412,7,New Customers,2
15557,29,1,468.91,4,1,2,412,7,New Customers,2
15561,12,4,800.59,5,4,3,543,12,Loyal Customers,3
15562,352,1,134.55,1,1,1,111,3,Lost Customers,1
15563,23,4,1400.44,4,4,4,444,12,Champions,3
15565,51,2,173.16,3,3,1,331,7,Loyal Customers,2
15567,19,1,186.01,4,1,1,411,6,New Customers,2
15568,3,3,758.29,5,3,3,533,11,Loyal Customers,3
15569,104,5,1375.71,2,4,4,244,10,At Risk,3
15570,8,12,4148.82,5,5,5,555,15,Champions,0
15571,12,4,650.4300000000001,5,4,3,543,12,Loyal Customers,3
15572,5,7,2533.42,5,5,5,555,15,Champions,0
15573,32,2,591.1899999999999,4,3,3,433,10,Loyal Customers,2
15574,178,4,675.64,2,4,3,243,9,At Risk,3
15576,38,1,921.37,3,1,3,313,7,Potential Loyalists,2
15577,152,3,258.88,2,3,2,232,7,At Risk,1
15578,163,1,127.1,2,1,1,211,4,Lost Customers,1
15579,69,2,327.6,3,3,2,332,8,Loyal Customers,2
15581,121,13,3675.77,2,5,5,255,12,At Risk,0
15582,25,3,682.9100000000001,4,3,3,433,10,Loyal Customers,3
15584,24,4,720.86,4,4,3,443,11,Loyal Customers,3
15585,177,1,455.3,2,1,2,212,5,Lost Customers,1
15587,51,4,913.6800000000001,3,4,3,343,10,Loyal Customers,3
15589,256,3,478.53000000000003,1,3,2,132,6,About To Sleep,1
15592,47,1,388.58,3,1,2,312,6,Potential Loyalists,2
15593,71,1,199.8,3,1,1,311,5,Potential Loyalists,2
15594,16,5,1771.78,4,4,4,444,12,Champions,3
15596,101,5,1406.59,2,4,4,244,10,At Risk,3
15597,36,1,324.57,3,1,2,312,6,Potential Loyalists,2
15598,54,1,240.68,3,1,1,311,5,Potential Loyalists,2
15599,27,2,761.74,4,3,3,433,10,Loyal Customers,3
15601,12,14,6776.56,5,5,5,555,15,Champions,0
15602,9,9,1297.8700000000001,5,5,4,554,14,Champions,0
15603,79,1,48.480000000000004,2,1,1,211,4,Lost Customers,1
15604,53,1,216.39,3,1,1,311,5,Potential Loyalists,2
15605,37,5,1198.23,3,4,4,344,11,Loyal Customers,3
15606,62,9,2920.16,3,5,5,355,13,Loyal Customers,3
15607,337,1,104.76,1,1,1,111,3,Lost Customers,1
15608,29,4,1093.68,4,4,4,444,12,Champions,3
15609,185,1,298.48,1,1,2,112,4,Lost Customers,1
15610,52,1,112.46000000000001,3,1,1,311,5,Potential Loyalists,2
15611,10,13,1591.45,5,5,4,554,14,Champions,0
15612,37,2,195.15,3,3,1,331,7,Loyal Customers,2
15615,11,23,10399.74,5,5,5,555,15,Champions,0
15618,33,4,776.851,4,4,3,443,11,Loyal Customers,3
15619,11,1,336.40000000000003,5,1,2,512,8,New Customers,2
15620,57,3,1553.18,3,3,4,334,10,Loyal Customers,3
15621,5,4,1293.03,5,4,4,544,13,Champions,3
15622,44,9,3709.56,3,5,5,355,13,Loyal Customers,0
15623,142,1,301.03,2,1,2,212,5,Lost Customers,1
15624,117,4,588.13,2,4,3,243,9,At Risk,3
15625,104,4,1534.26,2,4,4,244,10,At Risk,3
15626,75,2,675.8,2,3,3,233,8,At Risk,3
15628,5,9,2870.2400000000002,5,5,5,555,15,Champions,0
15630,46,2,1186.35,3,3,4,334,10,Loyal Customers,3
15632,16,8,3285.31,4,5,5,455,14,Champions,0
15634,18,1,243.55,4,1,1,411,6,New Customers,2
15636,90,2,724.76,2,3,3,233,8,At Risk,3
15637,53,1,223.36,3,1,1,311,5,Potential Loyalists,2
15639,135,1,425.32,2,1,2,212,5,Lost Customers,1
15640,5,15,12416.11,5,5,5,555,15,Champions,0
15641,106,4,1887.2,2,4,4,244,10,At Risk,3
15643,192,3,664.0,1,3,3,133,7,About To Sleep,1
15644,167,4,803.54,2,4,3,243,9,At Risk,3
15645,19,1,612.01,4,1,3,413,8,New Customers,2
15646,158,3,447.64000000000004,2,3,2,232,7,At Risk,1
15648,205,2,639.5,1,3,3,133,7,About To Sleep,1
15649,337,2,816.0,1,3,3,133,7,About To Sleep,1
15651,37,3,646.3,3,3,3,333,9,Loyal Customers,3
15652,92,1,337.74,2,1,2,212,5,Lost Customers,1
15653,93,2,877.4399999999999,2,3,3,233,8,At Risk,3
15654,10,2,922.53,5,3,3,533,11,Loyal Customers,3
15655,244,1,560.67,1,1,3,113,5,About To Sleep,1
15656,46,4,748.5,3,4,3,343,10,Loyal Customers,3
15657,23,1,30.0,4,1,1,411,6,New Customers,2
15658,191,5,1024.1000000000001,1,4,4,144,9,Cannot Lose Them,3
15659,44,1,306.45,3,1,2,312,6,Potential Loyalists,2
15660,26,9,1600.86,4,5,4,454,13,Champions,0
15661,318,2,309.8,1,3,2,132,6,About To Sleep,1
15663,107,1,138.14,2,1,1,211,4,Lost Customers,1
15664,51,1,386.43,3,1,2,312,6,Potential Loyalists,2
15665,169,2,2222.21,2,3,5,235,10,At Risk,3
15667,40,1,301.32,3,1,2,312,6,Potential Loyalists,2
15668,218,1,76.32000000000001,1,1,1,111,3,Lost Customers,1
15669,41,4,684.34,3,4,3,343,10,Loyal Customers,3
15670,297,1,173.05,1,1,1,111,3,Lost Customers,1
15671,19,7,2657.13,4,5,5,455,14,Champions,0
15673,89,4,2726.23,2,4,5,245,11,At Risk,3
15674,74,5,2446.6,2,4,5,245,11,At Risk,3
15675,82,3,323.69,2,3,2,232,7,At Risk,1
15676,19,3,3435.76,4,3,5,435,12,Loyal Customers,3
15677,50,1,657.23,3,1,3,313,7,Potential Loyalists,2
15678,53,1,352.7,3,1,2,312,6,Potential Loyalists,2
15679,25,4,781.28,4,4,3,443,11,Loyal Customers,3
15680,10,3,1333.68,5,3,4,534,12,Loyal Customers,3
15681,26,5,1426.16,4,4,4,444,12,Champions,3
15683,118,1,193.75,2,1,1,211,4,Lost Customers,1
15687,9,9,2993.1,5,5,5,555,15,Champions,0
15689,120,2,254.1,2,3,2,232,7,At Risk,1
15690,5,2,239.76,5,3,1,531,9,Loyal Customers,2
15691,253,1,136.8,1,1,1,111,3,Lost Customers,1
15692,29,1,191.04,4,1,1,411,6,New Customers,2
15694,1,14,6479.4,5,5,5,555,15,Champions,0
15695,267,2,409.98,1,3,2,132,6,About To Sleep,1
15696,34,8,2711.11,3,5,5,355,13,Loyal Customers,0
15699,18,1,309.65,4,1,2,412,7,New Customers,2
15700,173,2,696.68,2,3,3,233,8,At Risk,1
15701,3,4,1529.0,5,4,4,544,13,Champions,0
15703,265,1,211.5,1,1,1,111,3,Lost Customers,1
15704,141,4,2293.62,2,4,5,245,11,At Risk,3
15705,202,1,143.1,1,1,1,111,3,Lost Customers,1
15706,64,4,1060.56,3,4,4,344,11,Loyal Customers,3
15707,36,4,916.98,3,4,3,343,10,Loyal Customers,3
15708,41,7,3235.25,3,5,5,355,13,Loyal Customers,3
15709,284,1,133.25,1,1,1,111,3,Lost Customers,1
15712,10,5,1072.3600000000001,5,4,4,544,13,Champions,3
15713,144,2,356.7,2,3,2,232,7,At Risk,1
15714,12,2,330.03000000000003,5,3,2,532,10,Loyal Customers,2
15716,146,4,1101.1100000000001,2,4,4,244,10,At Risk,3
15717,235,1,150.3,1,1,1,111,3,Lost Customers,1
15719,33,13,5030.07,4,5,5,455,14,Champions,0
15720,25,1,598.73,4,1,3,413,8,New Customers,2
15721,12,1,471.40000000000003,5,1,2,512,8,New Customers,2
15722,36,5,2211.21,3,4,5,345,12,Loyal Customers,3
15723,365,1,190.7,1,1,1,111,3,Lost Customers,1
15724,202,2,218.25,1,3,1,131,5,About To Sleep,1
15725,16,1,415.25,4,1,2,412,7,New Customers,2
15727,17,7,5159.06,4,5,5,455,14,Champions,0
15729,213,1,85.0,1,1,1,111,3,Lost Customers,1
15730,66,3,1120.88,3,3,4,334,10,Loyal Customers,3
15732,213,2,294.12,1,3,2,132,6,About To Sleep,1
15733,283,1,162.3,1,1,1,111,3,Lost Customers,1
15734,115,2,1339.45,2,3,4,234,9,At Risk,3
15737,15,8,1188.1200000000001,4,5,4,454,13,Champions,0
15738,19,16,4812.42,4,5,5,455,14,Champions,0
15739,67,1,449.12,3,1,2,312,6,Potential Loyalists,2
15740,50,1,154.88,3,1,1,311,5,Potential Loyalists,2
15743,17,4,775.96,4,4,3,443,11,Loyal Customers,3
15744,78,1,34.8,2,1,1,211,4,Lost Customers,1
15745,20,4,1094.59,4,4,4,444,12,Champions,3
15746,135,1,196.88,2,1,1,211,4,Lost Customers,1
15747,13,3,946.64,5,3,4,534,12,Loyal Customers,3
15748,41,1,144.36,3,1,1,311,5,Potential Loyalists,2
15749,236,3,44534.3,1,3,5,135,9,About To Sleep,3
15750,3,8,2463.05,5,5,5,555,15,Champions,0
15752,40,7,2626.6,3,5,5,355,13,Loyal Customers,3
15753,305,1,79.2,1,1,1,111,3,Lost Customers,1
15754,52,3,458.57,3,3,2,332,8,Loyal Customers,3
15755,11,6,2364.25,5,5,5,555,15,Champions,0
15756,62,4,528.01,3,4,3,343,10,Loyal Customers,3
15757,66,2,714.42,3,3,3,333,9,Loyal Customers,3
15758,25,1,205.25,4,2,1,421,7,New Customers,2
15759,219,3,253.04,1,3,2,132,6,About To Sleep,1
15762,66,2,583.75,3,3,3,333,9,Loyal Customers,2
15763,32,2,1086.92,4,3,4,434,11,Loyal Customers,3
15764,89,6,3279.97,2,5,5,255,12,At Risk,3
15766,65,1,315.06,3,2,2,322,7,Potential Loyalists,2
15768,116,3,621.8299999999999,2,4,3,243,9,At Risk,3
15769,8,26,56252.72,5,5,5,555,15,Champions,0
15773,6,1,635.6800000000001,5,2,3,523,10,New Customers,2
15774,69,1,270.8,3,2,2,322,7,Potential Loyalists,2
15775,246,1,104.9,1,2,1,121,4,Lost Customers,1
15776,134,1,241.62,2,2,1,221,5,Lost Customers,1
15777,242,4,1047.11,1,4,4,144,9,Cannot Lose Them,3
15780,184,3,475.28000000000003,1,4,2,142,7,Cannot Lose Them,1
15781,26,3,345.46,4,4,2,442,10,Loyal Customers,2
15782,10,3,2614.7400000000002,5,4,5,545,14,Champions,3
15783,11,1,246.3,5,2,1,521,8,New Customers,2
15785,33,5,2328.9700000000003,4,4,5,445,13,Champions,3
15786,47,3,4919.0,3,4,5,345,12,Loyal Customers,3
15787,27,3,933.26,4,4,3,443,11,Loyal Customers,3
15789,359,1,351.3,1,2,2,122,5,Lost Customers,1
15790,11,1,218.75,5,2,1,521,8,New Customers,2
15791,44,2,1612.69,3,3,4,334,10,Loyal Customers,3
15793,15,3,965.61,4,4,4,444,12,Champions,3
15795,150,1,610.01,2,2,3,223,7,Hibernating,1
15796,2,8,2708.61,5,5,5,555,15,Champions,0
15797,114,4,2207.4,2,4,5,245,11,At Risk,3
15799,76,3,884.14,2,4,3,243,9,At Risk,3
15800,108,2,696.89,2,3,3,233,8,At Risk,1
15801,47,3,1063.95,3,4,4,344,11,Loyal Customers,3
15802,143,1,451.42,2,2,2,222,6,Lost Customers,1
15803,52,1,415.82000000000005,3,2,2,322,7,Potential Loyalists,2
15804,1,13,4206.39,5,5,5,555,15,Champions,0
15805,24,17,5488.18,4,5,5,455,14,Champions,0
15806,47,3,784.58,3,4,3,343,10,Loyal Customers,3
15807,51,3,903.9,3,4,3,343,10,Loyal Customers,3
15808,307,4,3651.27,1,4,5,145,10,Cannot Lose Them,3
15809,37,5,515.77,3,4,3,343,10,Loyal Customers,3
15810,79,4,1391.98,2,4,4,244,10,At Risk,3
15811,23,6,2218.62,4,5,5,455,14,Champions,3
15812,108,5,1801.14,2,4,4,244,10,At Risk,3
15813,208,2,1303.9099999999999,1,3,4,134,8,About To Sleep,1
15814,17,4,1945.33,4,4,4,444,12,Champions,3
15815,64,5,2100.6,3,4,5,345,12,Loyal Customers,3
15819,50,4,1905.45,3,4,4,344,11,Loyal Customers,3
15820,320,1,206.98,1,2,1,121,4,Lost Customers,1
15821,45,2,570.96,3,3,3,333,9,Loyal Customers,2
15822,4,2,885.47,5,3,3,533,11,Loyal Customers,2
15823,373,1,15.0,1,2,1,121,4,Lost Customers,1
15825,173,1,532.94,2,2,3,223,7,Hibernating,1
15826,57,3,1654.31,3,4,4,344,11,Loyal Customers,3
15827,74,14,1836.0900000000001,2,5,4,254,11,At Risk,0
15829,100,2,636.14,2,3,3,233,8,At Risk,1
15830,38,1,576.0,3,2,3,323,8,Potential Loyalists,2
15831,59,3,794.64,3,4,3,343,10,Loyal Customers,3
15832,255,1,836.79,1,2,3,123,6,About To Sleep,1
15834,71,4,2225.15,3,4,5,345,12,Loyal Customers,3
15835,45,4,954.09,3,4,4,344,11,Loyal Customers,3
15836,51,1,137.37,3,2,1,321,6,Potential Loyalists,2
15837,65,1,391.98,3,2,2,322,7,Potential Loyalists,2
15838,12,19,33643.08,5,5,5,555,15,Champions,0
15839,34,3,1048.49,3,4,4,344,11,Loyal Customers,3
15840,59,2,355.56,3,3,2,332,8,Loyal Customers,2
15841,73,4,1224.06,2,4,4,244,10,At Risk,3
15843,304,1,118.95000000000002,1,2,1,121,4,Lost Customers,1
15844,47,1,130.73999999999998,3,2,1,321,6,Potential Loyalists,2
15845,18,8,3711.77,4,5,5,455,14,Champions,0
15847,39,2,389.27,3,3,2,332,8,Loyal Customers,2
15850,20,2,234.88,4,3,1,431,8,Loyal Customers,2
15852,187,2,160.71,1,3,1,131,5,About To Sleep,1
15853,52,1,110.8,3,2,1,321,6,Potential Loyalists,2
15854,5,12,2969.12,5,5,5,555,15,Champions,0
15855,137,5,712.24,2,4,3,243,9,At Risk,3
15856,5,27,16143.64,5,5,5,555,15,Champions,0
15857,19,1,297.0,4,2,2,422,8,New Customers,2
15858,16,5,1427.57,4,4,4,444,12,Champions,3
15860,41,8,965.16,3,5,4,354,12,Loyal Customers,3
15861,13,8,3146.92,5,5,5,555,15,Champions,0
15862,9,4,832.88,5,4,3,543,12,Loyal Customers,3
15863,26,2,68.84,4,3,1,431,8,Loyal Customers,2
15864,23,6,1936.3200000000002,4,5,4,454,13,Champions,3
15865,41,3,895.13,3,4,3,343,10,Loyal Customers,3
15866,102,1,211.89,2,2,1,221,5,Lost Customers,1
15867,6,15,3810.14,5,5,5,555,15,Champions,0
15869,278,2,149.64,1,3,1,131,5,About To Sleep,1
15870,33,1,351.44,4,2,2,422,8,New Customers,2
15872,15,2,316.25,4,3,2,432,9,Loyal Customers,2
15874,64,7,4405.88,3,5,5,355,13,Loyal Customers,3
15877,2,2,490.33,5,3,3,533,11,Loyal Customers,2
15880,370,1,329.03000000000003,1,2,2,122,5,Lost Customers,1
15881,313,5,501.39000000000004,1,4,3,143,8,Cannot Lose Them,1
15882,199,4,516.36,1,4,3,143,8,Cannot Lose Them,1
15883,3,2,396.48,5,3,2,532,10,Loyal Customers,2
15885,93,3,379.35,2,4,2,242,8,At Risk,1
15886,61,1,181.09,3,2,1,321,6,Potential Loyalists,2
15888,81,1,168.31,2,2,1,221,5,Lost Customers,1
15889,157,2,420.07,2,3,2,232,7,At Risk,1
15891,227,1,511.68,1,2,3,123,6,About To Sleep,1
15894,254,2,258.25,1,3,2,132,6,About To Sleep,1
15895,150,1,179.17,2,2,1,221,5,Lost Customers,1
15897,195,2,208.59,1,3,1,131,5,About To Sleep,1
15898,2,5,1383.83,5,4,4,544,13,Champions,0
15899,369,1,56.25,1,2,1,121,4,Lost Customers,1
15900,24,1,337.28,4,2,2,422,8,New Customers,2
15901,17,3,351.73,4,4,2,442,10,Loyal Customers,2
15903,10,7,5126.76,5,5,5,555,15,Champions,0
15904,9,1,164.68,5,2,1,521,8,New Customers,2
15906,20,7,1567.69,4,5,4,454,13,Champions,3
15907,4,3,882.72,5,4,3,543,12,Loyal Customers,3
15909,174,1,191.94,2,2,1,221,5,Lost Customers,1
15910,1,8,1228.88,5,5,4,554,14,Champions,0
15912,179,2,264.62,2,3,2,232,7,At Risk,1
15916,17,8,1502.8600000000001,4,5,4,454,13,Champions,0
15917,248,1,123.1,1,2,1,121,4,Lost Customers,1
15918,191,2,334.23,1,3,2,132,6,About To Sleep,1
15919,20,2,525.69,4,3,3,433,10,Loyal Customers,2
15920,155,4,167.5,2,4,1,241,7,At Risk,1
15921,173,1,323.03000000000003,2,2,2,222,6,Lost Customers,1
15922,374,1,369.5,1,2,2,122,5,Lost Customers,1
15923,373,1,127.08,1,2,1,121,4,Lost Customers,1
15925,195,1,207.15,1,2,1,121,4,Lost Customers,1
15930,68,1,426.63,3,2,2,322,7,Potential Loyalists,2
15932,5,8,2495.87,5,5,5,555,15,Champions,0
15933,22,3,1107.46,4,4,4,444,12,Champions,3
15935,240,2,416.86,1,3,2,132,6,About To Sleep,1
15937,65,1,145.35,3,2,1,321,6,Potential Loyalists,2
15938,113,5,404.58,2,4,2,242,8,At Risk,3
15939,90,15,6115.01,2,5,5,255,12,At Risk,0
15940,312,1,35.8,1,2,1,121,4,Lost Customers,1
15942,134,1,337.44,2,2,2,222,6,Lost Customers,1
15944,277,1,325.1,1,2,2,122,5,Lost Customers,1
15945,366,1,181.0,1,2,1,121,4,Lost Customers,1
15947,83,1,1708.24,2,2,4,224,8,Hibernating,3
15948,9,2,955.24,5,3,4,534,12,Loyal Customers,3
15949,17,2,364.72,4,3,2,432,9,Loyal Customers,2
15950,32,4,1744.71,4,4,4,444,12,Champions,3
15951,9,2,708.22,5,3,3,533,11,Loyal Customers,2
15952,34,4,781.91,3,4,3,343,10,Loyal Customers,3
15953,16,8,1657.28,4,5,4,454,13,Champions,0
15955,25,14,4416.26,4,5,5,455,14,Champions,0
15957,32,1,428.89,4,2,2,422,8,New Customers,2
15958,75,1,104.35,2,2,1,221,5,Lost Customers,1
15963,20,2,470.76,4,3,2,432,9,Loyal Customers,2
15965,18,4,808.87,4,4,3,443,11,Loyal Customers,3
15967,24,2,397.68,4,3,2,432,9,Loyal Customers,2
15969,3,3,666.1,5,4,3,543,12,Loyal Customers,2
15970,304,1,314.1,1,2,2,122,5,Lost Customers,1
15971,18,12,4199.85,4,5,5,455,14,Champions,0
15973,367,1,307.82000000000005,1,2,2,122,5,Lost Customers,1
15974,40,7,3442.15,3,5,5,355,13,Loyal Customers,3
15975,85,1,371.01,2,2,2,222,6,Lost Customers,1
15976,166,2,427.64,2,3,2,232,7,At Risk,1
15977,18,2,1054.73,4,3,4,434,11,Loyal Customers,3
15978,78,1,1098.78,2,2,4,224,8,Hibernating,1
15980,89,3,2398.86,2,4,5,245,11,At Risk,3
15981,25,8,3408.48,4,5,5,455,14,Champions,0
15983,23,4,1465.12,4,4,4,444,12,Champions,3
15984,3,10,2780.63,5,5,5,555,15,Champions,0
15985,124,2,1142.42,2,3,4,234,9,At Risk,3
15986,31,1,168.12,4,2,1,421,7,New Customers,2
15987,13,7,1432.77,5,5,4,554,14,Champions,0
15988,20,1,156.78,4,2,1,421,7,New Customers,2
15990,45,2,792.11,3,3,3,333,9,Loyal Customers,3
15992,4,1,41.989999999999995,5,2,1,521,8,New Customers,2
15993,9,7,2777.67,5,5,5,555,15,Champions,0
15994,55,1,414.27,3,2,2,322,7,Potential Loyalists,2
15996,89,6,1032.58,2,5,4,254,11,At Risk,3
15998,37,5,3080.22,3,4,5,345,12,Loyal Customers,3
16000,3,3,12393.7,5,4,5,545,14,Champions,0
16003,30,5,2735.37,4,4,5,445,13,Champions,3
16005,13,4,578.71,5,4,3,543,12,Loyal Customers,3
16006,212,1,101.4,1,2,1,121,4,Lost Customers,1
16007,48,4,1693.81,3,4,4,344,11,Loyal Customers,3
16008,24,3,478.78,4,4,2,442,10,Loyal Customers,2
16009,23,4,972.11,4,4,4,444,12,Champions,3
16010,246,3,392.4,1,4,2,142,7,Cannot Lose Them,1
16011,9,16,3352.96,5,5,5,555,15,Champions,0
16012,36,3,1415.29,3,4,4,344,11,Loyal Customers,3
16013,4,47,37130.6,5,5,5,555,15,Champions,0
16014,38,3,646.83,3,4,3,343,10,Loyal Customers,3
16015,4,3,704.55,5,4,3,543,12,Loyal Customers,2
16016,4,8,1465.51,5,5,4,554,14,Champions,0
16017,48,1,211.88,3,2,1,321,6,Potential Loyalists,2
16018,40,2,408.90000000000003,3,3,2,332,8,Loyal Customers,2
16019,47,9,3786.2400000000002,3,5,5,355,13,Loyal Customers,0
16020,17,3,851.01,4,4,3,443,11,Loyal Customers,3
16022,261,1,602.63,1,2,3,123,6,About To Sleep,1
16023,47,3,719.81,3,4,3,343,10,Loyal Customers,3
16024,13,1,251.03,5,2,2,522,9,New Customers,2
16025,30,1,439.65999999999997,4,2,2,422,8,New Customers,2
16026,44,1,236.09,3,2,1,321,6,Potential Loyalists,2
16027,92,6,934.62,2,5,4,254,11,At Risk,3
16029,39,63,80850.84,3,5,5,355,13,Loyal Customers,0
16030,310,1,331.24,1,2,2,122,5,Lost Customers,1
16031,93,2,547.9,2,3,3,233,8,At Risk,1
16033,6,20,8778.82,5,5,5,555,15,Champions,0
16034,197,3,437.7,1,4,2,142,7,Cannot Lose Them,1
16036,88,2,758.92,2,3,3,233,8,At Risk,3
16037,270,3,855.02,1,4,3,143,8,Cannot Lose Them,1
16038,8,3,471.78000000000003,5,4,2,542,11,Loyal Customers,2
16040,66,3,1313.55,3,4,4,344,11,Loyal Customers,3
16041,31,3,3166.4,4,4,5,445,13,Champions,3
16042,23,5,1177.47,4,4,4,444,12,Champions,3
16043,38,4,773.99,3,4,3,343,10,Loyal Customers,3
16045,120,4,1340.7,2,4,4,244,10,At Risk,3
16048,374,2,256.44,1,3,2,132,6,About To Sleep,1
16049,41,3,1074.81,3,4,4,344,11,Loyal Customers,3
16050,174,1,137.9,2,2,1,221,5,Lost Customers,1
16052,55,1,362.06,3,2,2,322,7,Potential Loyalists,2
16053,33,2,1511.95,4,3,4,434,11,Loyal Customers,3
16054,146,1,783.9,2,2,3,223,7,Hibernating,1
16055,221,1,134.8,1,2,1,121,4,Lost Customers,1
16056,46,1,650.75,3,2,3,323,8,Potential Loyalists,2
16057,17,7,2263.12,4,5,5,455,14,Champions,0
16059,66,6,1453.16,3,5,4,354,12,Loyal Customers,3
16062,10,4,1153.62,5,4,4,544,13,Champions,3
16063,261,1,335.32,1,2,2,122,5,Lost Customers,1
16065,366,1,367.14,1,2,2,122,5,Lost Customers,1
16066,17,5,1521.04,4,4,4,444,12,Champions,3
16070,23,2,852.15,4,3,3,433,10,Loyal Customers,3
16071,45,1,326.24,3,2,2,322,7,Potential Loyalists,2
16072,289,1,584.3199999999999,1,2,3,123,6,About To Sleep,1
16073,298,1,122.39999999999999,1,2,1,121,4,Lost Customers,1
